0	1e-05	0.00046	0.0013	0.0005	200	10	0
1	1e-05	0.00046	0.0013	0.0005	10	10	0
2	1e-05	0.00046	0.0013	0.0005	50	10	0
3	1e-05	0.00046	0.0013	0.0005	100	10	0
4	1e-05	0.00046	0.0013	0.0005	200	10	0
