143	1	5000	1.29429
193	0	5000.1	1.38025
978	0	5000.3	1.28577
605	1	5000.55	1.32977
122	0	5000.6	1.26724
265	1	5000.65	1.30039
570	1	5000.65	1.22003
134	0	5000.75	1.22255
439	0	5000.9	1.24562
38	1	5000.95	1.28477
638	1	5001.1	1.28736
125	0	5001.15	1.35282
574	1	5001.15	1.20349
74	0	5001.25	1.26724
110	1	5001.65	1.23631
138	1	5001.8	1.20926
849	0	5001.95	1.18856
592	0	5002	1.30772
528	1	5002.1	1.3116
27	1	5002.2	1.28615
687	0	5002.2	1.28884
693	0	5002.3	1.21799
614	0	5002.55	1.23949
643	0	5002.75	1.28836
213	0	5003.15	1.29341
232	0	5003.25	1.25471
210	0	5003.3	1.37651
373	1	5003.4	1.2879
99	1	5003.45	1.28584
363	0	5003.65	1.28284
520	0	5003.65	1.29382
673	0	5004	1.28778
893	0	5004.1	1.3263
602	0	5004.15	1.2022
785	0	5004.7	1.26351
-76	0	5005.05	-0.0792668
730	0	5005.2	1.20711
857	0	5005.3	1.28106
19	0	5005.45	1.29445
333	0	5005.45	1.36613
-601	0	5005.55	-0.0772949
298	0	5005.95	1.34562
470	0	5006.2	1.3432
659	1	5006.55	1.27329
498	0	5007	1.36761
180	0	5007.15	1.26897
653	0	5007.35	1.35589
313	0	5008	1.24275
233	0	5008.2	1.37342
145	0	5008.5	1.29726
324	0	5008.6	1.26877
423	0	5008.85	1.21312
-191	0	5008.9	-0.0789556
485	0	5008.95	1.19437
239	0	5009	1.28844
752	0	5009.15	1.34682
410	1	5009.2	1.25872
635	0	5009.2	1.32328
745	0	5009.2	1.25213
-936	0	5009.2	-0.0797909
909	0	5009.35	1.28696
347	0	5009.5	1.24472
17	1	5009.95	1.35892
-251	0	5010	-0.0848978
660	0	5010	1.3153
24	0	5010.1	1.34207
508	0	5010.15	1.21222
680	0	5010.3	1.29574
144	1	5010.4	1.26335
288	0	5010.6	1.27546
615	0	5010.6	1.21661
740	1	5010.6	1.19409
728	1	5010.65	1.2673
847	0	5010.7	1.33762
-756	0	5011.05	-0.076876
-221	0	5011.15	-0.0831091
607	0	5011.2	1.37194
538	0	5011.45	1.24538
97	0	5011.8	1.26689
863	1	5011.8	1.24411
413	1	5012	1.24624
12	0	5012.05	1.37439
-391	0	5012.05	-0.0773587
384	0	5012.1	1.32584
513	0	5012.4	1.36701
-891	0	5012.45	-0.079858
302	0	5012.8	1.31839
490	0	5012.85	1.35141
238	0	5012.9	1.34049
565	1	5013	1.33196
108	0	5013.15	1.20585
664	0	5013.25	1.37679
913	0	5013.25	1.32972
52	0	5013.3	1.23913
457	0	5013.3	1.27956
235	0	5013.5	1.27866
128	1	5013.6	1.2275
88	0	5013.8	1.36427
89	0	5013.9	1.31328
-131	0	5014	-0.0809119
262	0	5014.2	1.33731
-21	0	5014.35	-0.0785083
393	1	5014.45	1.30164
465	0	5014.65	1.28069
710	1	5014.65	1.28171
104	0	5014.8	1.24596
509	0	5014.9	1.26963
559	0	5014.95	1.33585
364	0	5015.15	1.2784
999	0	5015.15	1.28207
-1	0	5015.2	-0.0779779
95	0	5015.4	1.2525
20	0	5015.45	1.18967
308	0	5015.55	1.26318
93	0	5015.7	1.22836
880	1	5015.7	1.20324
655	0	5015.85	1.21814
199	1	5016.15	1.25242
675	0	5016.3	1.33209
-681	0	5016.4	-0.0831373
865	0	5016.4	1.27272
305	0	5016.5	1.37341
609	1	5016.6	1.19071
955	0	5016.75	1.26211
858	0	5016.85	1.33141
477	1	5017.15	1.26069
900	0	5017.2	1.30656
215	1	5017.25	1.33081
634	0	5017.35	1.27622
934	0	5017.4	1.35553
372	1	5017.55	1.32955
-211	0	5017.75	-0.0811237
8	0	5018	1.22782
813	0	5018.05	1.2385
760	0	5018.25	1.23436
-546	0	5018.35	-0.0804096
578	0	5018.45	1.34869
39	0	5018.5	1.24167
208	1	5018.9	1.20882
220	0	5019.15	1.31024
259	0	5019.15	1.33341
-661	0	5019.2	-0.0840784
250	0	5019.25	1.26292
767	0	5019.3	1.32527
768	0	5019.5	1.37202
970	1	5019.8	1.28286
85	0	5020.2	1.21778
-181	0	5020.2	-0.078008
252	0	5020.2	1.20331
270	1	5020.3	1.31418
875	0	5020.65	1.31041
404	0	5020.85	1.31969
599	1	5020.85	1.3773
672	0	5020.85	1.29422
835	0	5021.15	1.28097
845	0	5021.15	1.28465
194	0	5021.25	1.29475
60	0	5021.35	1.18975
177	0	5021.45	1.31734
299	0	5021.45	1.37545
-861	0	5021.5	-0.0796779
952	1	5021.6	1.19373
523	0	5021.7	1.18527
-616	0	5021.75	-0.0833184
750	1	5021.75	1.20811
807	0	5022	1.33631
428	1	5022.35	1.18815
540	0	5022.7	1.32259
719	1	5022.9	1.30797
678	0	5023.35	1.26067
738	1	5023.6	1.26714
317	1	5024	1.33796
622	0	5024	1.21365
855	0	5024.05	1.29396
415	1	5024.2	1.37469
698	0	5024.35	1.33028
543	0	5024.4	1.2291
959	0	5024.45	1.25536
154	0	5024.5	1.27352
-311	0	5024.55	-0.0824088
64	0	5024.6	1.22726
489	0	5024.8	1.31796
860	0	5025.5	1.31196
629	1	5025.6	1.38039
947	0	5025.6	1.25841
974	1	5025.6	1.27363
162	1	5025.65	1.29834
445	1	5025.7	1.18568
279	0	5025.75	1.2738
-236	0	5025.9	-0.07945
613	0	5025.9	1.23344
-781	0	5026	-0.0816065
175	1	5026.05	1.21763
688	0	5026.1	1.2462
444	1	5026.15	1.28398
487	0	5026.2	1.268
-341	0	5026.3	-0.0842582
744	0	5026.5	1.31589
90	0	5026.85	1.18359
448	0	5026.85	1.25565
255	0	5027.05	1.26525
-16	0	5027.35	-0.0843294
569	1	5027.45	1.3646
854	1	5027.5	1.32298
-946	0	5027.65	-0.0843426
644	0	5028	1.3401
438	0	5028.05	1.23176
342	1	5028.15	1.24496
700	1	5028.15	1.28891
37	1	5028.2	1.37858
742	1	5028.55	1.21977
932	0	5028.65	1.36083
75	0	5028.75	1.20243
212	1	5028.75	1.26196
400	0	5028.75	1.37567
828	1	5028.85	1.2117
-646	0	5028.95	-0.082173
859	1	5028.95	1.19312
482	0	5029	1.34351
518	0	5029.05	1.24109
168	1	5029.25	1.22401
808	1	5029.5	1.26984
-446	0	5029.55	-0.0802292
889	0	5029.6	1.35844
-951	0	5029.8	-0.0785236
-46	0	5030.05	-0.0847094
432	0	5030.05	1.33804
958	0	5030.05	1.29461
65	0	5030.35	1.25803
749	0	5030.35	1.20569
339	0	5030.6	1.20489
130	0	5030.75	1.26962
980	0	5030.8	1.28091
80	0	5030.9	1.29212
654	1	5030.9	1.22141
512	0	5031.1	1.31613
812	0	5031.15	1.35043
618	0	5031.25	1.21246
73	0	5031.4	1.19728
227	0	5031.45	1.30374
-491	0	5031.5	-0.0820674
163	0	5031.95	1.20336
640	0	5032.15	1.35308
234	0	5032.25	1.33993
-786	0	5032.25	-0.0822619
407	0	5032.3	1.27342
682	1	5032.4	1.35774
713	0	5032.55	1.25613
229	0	5032.85	1.29335
825	0	5032.85	1.25227
775	0	5032.95	1.29544
198	0	5033.55	1.18228
167	0	5033.75	1.23146
164	0	5033.85	1.22496
299	0	5033.9	1.37545
-356	0	5034.2	-0.0844826
894	0	5034.25	1.3049
348	0	5034.4	1.20725
737	0	5034.4	1.36597
-541	0	5034.45	-0.0776056
494	1	5034.85	1.2664
98	0	5034.9	1.37962
513	0	5034.95	1.36701
48	0	5035	1.35325
827	0	5035	1.38088
553	0	5035.1	1.22985
-701	0	5035.25	-0.0821782
862	0	5035.3	1.23615
474	0	5035.4	1.30233
588	0	5035.45	1.29906
534	0	5035.55	1.25713
195	0	5035.6	1.23507
353	0	5035.7	1.2214
789	0	5036	1.26051
244	0	5036.35	1.34784
779	0	5036.45	1.322
227	0	5036.65	1.30374
663	0	5036.65	1.21422
77	0	5036.85	1.22374
-451	0	5036.85	-0.0842333
-836	0	5036.9	-0.0846676
658	1	5037	1.24545
694	0	5037.05	1.25937
225	0	5037.5	1.35979
873	0	5037.55	1.30217
433	1	5038.05	1.22499
963	1	5038.05	1.3133
309	0	5038.15	1.35946
-466	0	5038.25	-0.0815664
357	1	5038.3	1.37282
182	0	5038.35	1.34916
258	0	5038.45	1.34779
260	0	5038.6	1.2521
303	0	5038.6	1.29748
453	0	5038.6	1.28983
649	0	5038.95	1.24176
375	0	5039.05	1.33308
-736	0	5039.05	-0.0819964
472	1	5039.1	1.32463
382	0	5039.15	1.21853
510	0	5039.25	1.35129
712	0	5039.3	1.22027
667	0	5039.65	1.2417
22	1	5039.7	1.2236
284	1	5039.95	1.21092
-406	0	5039.95	-0.0839849
613	0	5039.95	1.23344
555	0	5040.05	1.24457
92	0	5040.15	1.246
-746	0	5040.3	-0.0820009
-916	0	5040.5	-0.0785498
72	0	5041.1	1.34579
334	0	5041.15	1.2737
904	0	5041.2	1.24132
123	0	5041.4	1.25012
