339	0	4000	1.30534
454	0	4000.1	1.31157
95	0	4000.3	1.32027
213	0	4000.6	1.33153
268	0	4000.6	1.30808
452	0	4000.6	1.35306
264	0	4000.65	1.33926
-951	0	4000.65	-0.0799745
-451	0	4000.75	-0.0838926
807	0	4000.75	1.31787
510	0	4000.85	1.33746
728	0	4000.9	1.30319
730	0	4000.9	1.35783
300	0	4001.15	1.29312
-776	0	4001.35	-0.0780371
395	1	4001.55	1.3044
409	0	4001.6	1.34367
754	0	4001.6	1.29533
845	0	4001.6	1.32913
992	0	4001.6	1.32954
775	0	4001.65	1.31797
459	0	4001.95	1.32055
280	0	4002	1.3489
855	0	4002	1.31341
928	0	4002.1	1.2804
453	0	4002.4	1.34774
208	1	4002.45	1.31674
732	0	4002.55	1.16854
760	0	4002.55	1.30991
-916	0	4002.6	-0.0772252
242	0	4002.75	1.33635
733	0	4002.85	1.31909
427	0	4002.9	1.35902
753	0	4002.9	1.34957
942	0	4002.95	1.34696
543	0	4003.15	1.29447
230	0	4003.25	1.33946
974	0	4003.3	1.30013
349	0	4003.55	1.33631
98	0	4003.65	1.32119
758	0	4003.95	1.30255
240	0	4004	1.31557
-711	0	4004.15	-0.0817194
68	0	4004.25	1.35542
428	0	4004.25	1.35135
14	0	4004.3	1.3328
439	0	4004.35	1.34794
865	0	4004.5	1.33261
169	0	4004.55	1.2936
277	0	4004.55	1.23235
673	0	4004.55	1.33953
478	1	4004.6	1.31113
340	0	4004.75	1.35799
560	0	4004.95	1.29875
72	0	4005	1.33894
908	1	4005.1	1.30674
195	0	4005.25	1.30396
474	0	4005.35	1.32381
528	0	4005.35	1.31928
249	1	4005.4	1.29044
792	0	4005.65	1.33031
164	1	4005.7	1.31088
598	1	4005.7	1.32677
477	0	4005.75	1.35931
683	0	4005.95	1.31533
707	1	4005.95	1.30703
739	0	4006	1.31191
983	1	4006.35	1.28685
52	0	4006.4	1.28571
-346	0	4006.45	-0.0815978
445	0	4006.6	1.2942
533	1	4006.6	1.35132
272	0	4006.65	1.29377
773	0	4006.8	1.34795
869	1	4006.8	1.30682
705	0	4006.9	1.31331
149	1	4007	1.30769
579	1	4007	1.3089
494	0	4007.45	1.33059
358	0	4007.5	1.2455
103	0	4007.75	1.34038
645	1	4007.75	1.34617
599	0	4007.85	1.29949
573	0	4008	1.33636
368	0	4008.1	1.3103
440	1	4008.15	1.25796
658	0	4008.15	1.30304
450	0	4008.25	1.30928
670	0	4008.35	1.33423
-606	0	4008.55	-0.0782722
382	0	4008.65	1.24956
624	0	4008.65	1.31406
225	0	4008.7	1.31931
505	0	4008.85	1.30365
628	0	4008.9	1.31189
923	0	4008.9	1.29525
255	0	4008.95	1.30483
665	1	4008.95	1.31302
313	0	4009.05	1.29403
518	0	4009.3	1.29678
259	0	4009.5	1.29116
104	0	4009.6	1.29977
239	0	4009.8	1.30671
435	1	4009.8	1.29024
737	1	4009.8	1.28988
315	0	4009.95	1.25481
970	0	4009.95	1.30167
45	0	4010.05	1.2943
269	0	4010.05	1.26943
27	0	4010.2	1.27483
324	1	4010.25	1.32552
742	0	4010.5	1.29832
749	0	4010.6	1.29239
902	0	4010.75	1.30044
987	0	4010.8	1.29952
558	1	4010.85	1.27248
913	0	4010.85	1.34567
698	0	4010.9	1.35654
924	1	4010.9	1.31143
678	0	4011	1.35414
245	1	4011.05	1.31017
-381	0	4011.05	-0.0785896
335	0	4011.45	1.28558
995	1	4011.5	1.28751
604	0	4011.65	1.27406
825	0	4012	1.2788
-631	0	4012.05	-0.0780966
224	0	4012.1	1.34757
418	0	4012.25	1.30466
-566	0	4012.3	-0.081202
530	0	4012.35	1.30204
982	0	4012.35	1.34964
174	0	4012.45	1.30081
492	0	4012.5	1.31701
647	0	4012.5	1.28568
805	1	4012.6	1.27956
123	1	4012.85	1.30202
204	1	4012.95	1.3058
127	0	4013.25	1.28433
674	0	4013.25	1.3377
244	1	4013.3	1.25625
952	0	4013.35	1.35171
73	0	4013.45	1.28113
430	0	4013.65	1.31515
688	0	4013.75	1.32022
367	0	4013.95	1.34442
425	0	4014.2	1.24451
725	0	4014.25	1.30551
197	0	4014.3	1.28389
404	1	4014.3	1.27656
59	0	4014.4	1.3358
778	0	4014.6	1.22092
568	0	4014.65	1.24557
872	1	4014.65	1.23257
260	1	4014.7	1.28385
593	0	4014.75	1.29211
629	1	4014.95	1.26885
664	0	4014.95	1.28462
607	1	4015	1.35418
939	0	4015.3	1.32987
214	0	4015.4	1.27478
-221	0	4015.5	-0.083088
529	0	4015.9	1.28139
644	0	4016	1.269
273	0	4016.25	1.27545
207	0	4016.35	1.27006
519	0	4016.6	1.31849
-911	0	4016.6	-0.0788682
700	0	4016.75	1.29943
-676	0	4016.8	-0.0832813
170	0	4017.05	1.27226
918	0	4017.1	1.31843
194	0	4017.45	1.34281
764	0	4017.45	1.33323
75	0	4017.5	1.33988
-686	0	4017.55	-0.0803453
883	0	4017.8	1.24216
555	0	4018.05	1.25217
589	1	4018.05	1.26895
424	1	4018.15	1.24409
350	1	4018.45	1.27218
727	0	4018.5	1.30744
309	0	4018.6	1.27369
687	0	4018.75	1.25305
513	0	4018.85	1.25992
293	0	4019	1.34607
343	0	4019	1.25277
202	0	4019.1	1.26975
20	0	4019.2	1.27614
373	0	4019.4	1.26199
252	1	4019.45	1.24157
634	0	4019.65	1.30952
925	0	4019.65	1.28612
933	0	4019.7	1.30504
133	0	4019.8	1.34851
584	0	4019.85	1.25129
248	0	4019.9	1.24326
635	0	4020.2	1.28634
840	0	4020.4	1.2518
165	0	4020.5	1.19348
903	0	4020.85	1.27824
955	0	4020.9	1.26758
852	1	4020.95	1.27352
714	1	4021	1.30649
864	1	4021.05	1.2677
984	0	4021.05	1.26922
622	0	4021.15	1.33782
740	0	4021.95	1.28533
-761	0	4021.95	-0.083047
990	0	4021.95	1.24818
722	1	4022.15	1.24299
850	0	4022.3	1.31734
242	0	4022.65	1.33635
824	1	4022.65	1.29436
-601	0	4022.75	-0.0771632
175	0	4022.8	1.25867
-926	0	4022.85	-0.0837053
927	0	4022.9	1.35306
265	0	4022.95	1.28737
835	0	4023.2	1.19137
294	0	4023.35	1.24941
617	0	4023.4	1.25311
917	1	4023.45	1.35705
125	0	4023.7	1.31975
400	0	4023.7	1.35765
785	0	4023.7	1.30601
-151	0	4023.9	-0.0849189
682	0	4024.25	1.25215
129	0	4024.35	1.35526
342	0	4024.75	1.33755
892	1	4024.8	1.2598
810	0	4024.95	1.2454
833	0	4024.95	1.26695
448	1	4025.45	1.26484
694	1	4025.85	1.26019
779	0	4025.85	1.28196
-256	0	4026.1	-0.0798252
495	0	4026.2	1.24692
787	0	4026.5	1.22231
413	0	4026.55	1.26736
709	0	4026.55	1.32166
939	0	4026.95	1.32987
998	0	4026.95	1.2569
672	0	4027.35	1.26405
87	0	4027.4	1.25569
379	1	4027.45	1.27455
-526	0	4027.6	-0.0849268
735	0	4027.65	1.22505
857	1	4027.8	1.26279
83	0	4027.9	1.29942
-151	0	4028.05	-0.0849189
22	1	4028.35	1.25025
609	0	4028.4	1.3126
808	0	4028.5	1.31696
774	1	4028.55	1.23469
882	0	4028.75	1.25685
505	0	4028.85	1.30365
263	1	4028.9	1.25743
254	0	4028.95	1.29891
179	1	4029.15	1.24904
524	0	4029.3	1.31386
159	0	4029.35	1.26428
905	0	4029.4	1.23066
344	1	4029.5	1.28501
817	0	4029.6	1.29363
323	1	4029.8	1.29613
744	1	4030.1	1.23667
232	0	4030.15	1.30798
888	0	4030.15	1.21516
772	0	4030.2	1.28109
-991	0	4030.3	-0.0845494
140	0	4030.35	1.26535
690	0	4030.4	1.28716
210	1	4030.5	1.35576
-286	0	4030.6	-0.0820726
689	0	4030.6	1.22695
320	1	4030.7	1.32028
639	0	4030.8	1.26736
838	0	4030.8	1.24608
402	0	4031.3	1.26091
662	1	4031.3	1.2463
124	0	4031.35	1.23262
209	0	4031.35	1.35437
569	0	4031.6	1.16913
189	0	4032.15	1.24261
523	0	4032.45	1.23232
472	0	4032.5	1.23625
388	1	4032.65	1.34671
710	1	4032.75	1.30488
-871	0	4032.9	-0.0837374
957	0	4033.3	1.26526
-81	0	4033.45	-0.083147
-421	0	4033.5	-0.080921
333	0	4033.55	1.22433
655	0	4033.55	1.31236
708	0	4033.55	1.34077
762	0	4033.6	1.32264
553	1	4033.75	1.30059
289	0	4033.85	1.28175
-816	0	4034.15	-0.0813397
-861	0	4034.15	-0.0782279
633	1	4034.3	1.22333
535	0	4034.4	1.26892
57	1	4034.55	1.34307
765	1	4034.65	1.22418
227	0	4034.7	1.35015
978	0	4034.8	1.25495
392	0	4035	1.31949
-326	0	4035.2	-0.082569
398	1	4035.55	1.26621
559	1	4036.2	1.29024
10	0	4036.45	1.28736
388	1	4036.65	1.34671
585	1	4036.7	1.22738
755	0	4036.7	1.2286
968	1	4037.05	1.25456
720	1	4037.2	1.29457
122	0	4037.25	1.24907
695	0	4037.75	1.33038
460	1	4037.85	1.3042
345	0	4038.05	1.29504
63	1	4038.1	1.2278
278	0	4038.2	1.29599
517	0	4038.4	1.30008
97	1	4038.6	1.26346
-61	0	4038.65	-0.0841063
-726	0	4038.9	-0.0849883
790	0	4039.35	1.31215
-971	0	4039.5	-0.0843477
113	1	4039.8	1.27991
148	0	4039.9	1.2276
900	0	4039.95	1.24225
419	0	4040	1.2504
-431	0	4040.15	-0.0808303
675	1	4040.15	1.26845
804	0	4040.2	1.31762
659	0	4040.5	1.23329
177	1	4040.8	1.34814
422	0	4040.85	1.20141
540	0	4040.9	1.18804
490	0	4040.95	1.34887
630	0	4041.15	1.23968
608	0	4041.3	1.29052
204	1	4041.5	1.3058
218	0	4041.5	1.28671
-946	0	4041.95	-0.0773105
288	0	4042.05	1.28272
200	1	4042.15	1.20842
904	1	4042.3	1.35609
-56	0	4042.45	-0.0820197
972	0	4042.75	1.20419
542	0	4042.8	1.1967
-201	0	4043	-0.0813836
439	0	4043.25	1.34794
447	0	4043.25	1.24081
493	0	4043.3	1.3463
912	1	4043.4	1.22178
603	0	4043.65	1.31354
34	0	4043.75	1.33657
328	0	4044	1.35048
679	1	4044	1.21102
605	0	4044.3	1.22303
-281	0	4044.4	-0.0802105
702	1	4044.4	1.27949
-46	0	4045.1	-0.0812202
-411	0	4045.1	-0.0790064
693	0	4045.15	1.33677
317	0	4045.2	1.23229
374	0	4045.4	1.23387
887	1	4045.45	1.32597
-451	0	4045.65	-0.0838926
910	0	4045.8	1.30426
233	1	4045.95	1.34749
862	0	4046.25	1.25568
-341	0	4046.4	-0.0839753
130	0	4046.65	1.23386
944	1	4047	1.24042
613	0	4047.05	1.23529
668	0	4047.1	1.32889
919	0	4047.55	1.25357
963	0	4047.75	1.19918
930	0	4047.95	1.35396
228	0	4048.15	1.34318
843	0	4048.3	1.3125
285	0	4048.35	1.26453
-881	0	4048.6	-0.0799025
663	0	4049	1.19936
525	0	4049.15	1.35329
-621	0	4049.55	-0.0787766
173	1	4049.7	1.24851
873	0	4050.05	1.32567
729	0	4050.1	1.27389
620	0	4050.25	1.31797
